WI06 TVD02 TVD06 TVD03 PT1000_1 "Master clock"
1490 61.3125 29.6875 81.625 63.25 2862.51
1493 61.375 29.75 81.625 63.5 2867.55
1495 61.4375 29.75 81.625 63.625 2872.61
1498 61.5 29.75 81.75 63.75 2877.66
1501 61.5 29.8125 81.6875 63.75 2882.71
1503 61.5625 29.8125 81.8125 63.75 2887.76
1506 61.5625 29.8125 81.875 63.5625 2893.18
1508 61.5625 29.8125 82.0625 63.625 2898.35
1511 61.625 29.875 81.9375 63.75 2903.4
1514 61.6875 29.875 82.0 63.875 2908.44
1516 61.75 29.875 82.3125 64.125 2913.49
1519 61.8125 29.9375 82.3125 64.25 2918.54
1522 61.875 29.9375 82.25 64.4375 2923.6
1524 62.0 29.9375 82.0 64.25 2928.65
1527 62.0625 30.0 81.8125 64.125 2933.7
1529 62.0625 30.0 81.8125 64.0625 2938.75
1532 62.125 30.0 82.0 64.3125 2943.8
1535 62.1875 30.0 82.125 64.375 2948.84
1537 62.1875 30.0625 82.1875 64.25 2953.89
1540 62.1875 30.0625 82.1875 64.4375 2958.94
1542 62.25 30.125 82.5 64.6875 2963.99
1545 62.3125 30.125 82.625 64.75 2969.04
1548 62.375 30.125 82.4375 64.6875 2974.09
1550 62.4375 30.1875 82.3125 64.5 2979.13
1553 62.4375 30.1875 82.3125 64.4375 2984.18
1556 62.4375 30.1875 82.625 64.5 2989.23
1558 62.5 30.25 82.5625 64.75 2994.28
1561 62.5625 30.25 82.6875 64.875 2999.33
1563 62.5625 30.25 82.75 64.9375 3004.37
1566 62.625 30.3125 82.875 64.9375 3009.42
1569 62.6875 30.3125 82.75 64.8125 3014.47
1571 62.6875 30.3125 82.75 64.6875 3019.53
1574 62.75 30.375 83.0 64.625 3024.57
1576 62.75 30.375 82.9375 64.625 3029.63
1579 62.75 30.375 83.0 64.6875 3034.67
1582 62.8125 30.4375 83.25 64.75 3039.71
1584 62.875 30.4375 83.25 64.875 3044.76
1587 62.875 30.5 83.1875 64.9375 3049.81
1589 62.9375 30.5 83.25 64.75 3054.85
1592 63.0 30.5625 83.375 64.875 3059.91
1595 63.0625 30.5625 83.375 65.125 3064.94
1597 63.125 30.5625 83.5 65.1875 3069.99
1600 63.1875 30.5625 83.5 65.5625 3075.04
1603 63.25 30.625 83.4375 65.6875 3080.09
1605 63.375 30.625 83.5 65.4375 3085.14
1608 63.375 30.6875 83.625 65.1875 3090.19
1610 63.375 30.6875 83.6875 65.125 3095.23
1613 63.375 30.6875 83.8125 65.3125 3100.28
1616 63.4375 30.6875 83.9375 65.25 3105.4
1618 63.5 30.75 84.0 65.0 3110.4
1621 63.5 30.75 84.0 64.9375 3115.42
1623 63.5 30.75 84.125 65.1875 3120.45
1626 63.625 30.8125 84.0 65.4375 3125.5
1629 63.625 30.8125 83.8125 65.25 3130.55
1631 63.625 30.8125 83.875 65.25 3135.6
1634 63.6875 30.8125 84.3125 65.6875 3140.65
1637 63.6875 30.875 84.4375 65.8125 3145.69
1639 63.8125 30.875 84.4375 66.1875 3150.74
1642 63.875 30.9375 84.3125 66.25 3155.79
1644 63.9375 30.9375 84.25 66.0625 3160.93
1647 64.0 30.9375 84.3125 66.125 3165.98
1650 64.0625 31.0 84.3125 66.1875 3171.02
1652 64.0625 31.0 84.375 66.125 3176.07
1655 64.0625 31.0 84.5 66.25 3181.12
1660 64.1875 31.0625 84.375 66.0625 3186.34
1663 64.1875 31.0625 84.6875 66.125 3191.34
1665 64.25 31.125 84.9375 66.125 3196.34
1668 64.25 31.125 85.0625 66.1875 3201.34
1671 64.25 31.125 85.3125 66.125 3206.35
1673 64.3125 31.125 85.3125 66.25 3211.4
1676 64.3125 31.1875 85.0625 66.3125 3216.46
1678 64.375 31.1875 84.8125 66.4375 3221.5
1681 64.375 31.25 84.9375 66.375 3226.55
1684 64.375 31.25 85.25 66.375 3231.6
1686 64.4375 31.3125 85.3125 66.3125 3236.65
1689 64.4375 31.3125 85.25 66.3125 3241.69
1692 64.5 31.3125 85.4375 66.4375 3246.74
1694 64.5625 31.3125 85.4375 66.625 3251.79
1697 64.5625 31.375 85.4375 66.4375 3256.85
1699 64.5625 31.375 85.5625 66.1875 3261.89
1702 64.5625 31.375 85.8125 66.125 3266.94
1705 64.5625 31.4375 86.0 66.0 3271.99
1707 64.625 31.4375 86.0625 66.125 3277.03
1710 64.6875 31.5 86.0 66.1875 3282.08
1712 64.75 31.5 86.0 66.1875 3287.13
1715 64.8125 31.5 86.1875 66.5 3292.17
1718 64.8125 31.5625 86.125 66.4375 3297.22
1720 64.9375 31.5625 86.125 66.4375 3302.28
1723 64.9375 31.5625 86.125 66.625 3307.33
1726 65.0 31.625 86.0625 66.75 3312.37
1728 65.0625 31.625 86.3125 66.875 3317.42
1731 65.0625 31.625 86.5 67.0625 3322.46
1733 65.0625 31.625 86.3125 66.875 3327.51
1736 65.125 31.6875 86.25 66.75 3332.55
1739 65.1875 31.6875 86.3125 66.75 3337.6
1741 65.1875 31.75 86.25 66.625 3342.64
1744 65.25 31.75 86.25 66.5625 3347.69
1747 65.3125 31.75 86.3125 66.5625 3352.85
1749 65.3125 31.75 86.5625 66.9375 3357.9
1752 65.4375 31.8125 86.625 67.5 3362.94
1754 65.5625 31.8125 86.5 67.6875 3367.99
1757 65.6875 31.875 86.3125 67.625 3373.03
1760 65.75 31.875 86.3125 67.5625 3378.09
1762 65.75 31.875 86.4375 67.4375 3383.13
1765 65.75 31.875 86.625 67.5625 3388.17
1768 65.8125 31.9375 86.5 67.5 3393.22
1770 65.8125 31.9375 86.4375 67.25 3398.27
1773 65.75 32.0 86.4375 67.25 3403.32
1775 65.8125 32.0 86.375 67.1875 3408.37
1778 65.8125 32.0 86.5 67.3125 3413.42
1781 65.8125 32.0625 86.625 67.5 3418.47
1783 65.9375 32.0625 86.5 67.5 3423.52
1786 65.9375 32.0625 86.5625 67.6875 3428.57
1789 66.0 32.125 86.75 67.8125 3433.62
1791 66.0 32.125 86.875 67.8125 3438.67
1794 66.0 32.125 86.9375 67.8125 3443.72
1796 66.0625 32.125 86.9375 67.9375 3448.76
1799 66.0625 32.1875 86.875 67.875 3453.8
1802 66.0625 32.25 86.9375 67.6875 3458.85
1804 66.0625 32.25 87.1875 67.8125 3463.9
1807 66.0625 32.25 87.3125 68.125 3468.95
1810 66.1875 32.3125 87.5625 68.375 3473.99
1812 66.1875 32.3125 87.5625 68.3125 3479.04
1815 66.25 32.3125 87.375 68.3125 3484.1
1817 66.25 32.375 87.4375 68.1875 3489.14
1820 66.3125 32.375 87.75 68.0625 3494.19
1823 66.3125 32.375 87.8125 67.875 3499.24
1825 66.375 32.4375 88.0 68.0625 3504.28
1828 66.4375 32.4375 88.0625 68.5625 3509.33
1831 66.5625 32.4375 88.1875 68.75 3514.38
1833 66.5625 32.4375 88.0625 68.8125 3519.44
1836 66.625 32.5 88.0625 68.875 3524.47
1838 66.6875 32.5 88.125 68.6875 3529.53
1841 66.75 32.5625 88.1875 68.5625 3534.58
1844 66.8125 32.5625 88.25 68.5 3539.63
1846 66.875 32.5625 88.4375 68.625 3544.67
1849 66.875 32.5625 88.4375 68.6875 3549.72
1852 66.875 32.625 88.375 68.75 3554.76
1854 66.9375 32.625 88.1875 68.875 3559.81
1857 66.9375 32.6875 88.1875 68.75 3564.86
1859 66.9375 32.6875 88.25 68.5625 3569.91
1862 67.0 32.6875 88.4375 68.625 3574.96
1865 67.0625 32.75 88.5 69.0625 3580.01
1867 67.125 32.75 88.5625 69.5625 3585.08
1870 67.25 32.75 88.5 69.6875 3590.22
1873 67.3125 32.75 88.375 69.5625 3595.28
1875 67.375 32.8125 88.4375 69.75 3600.32
1878 67.4375 32.8125 88.375 69.4375 3605.4
1880 67.5 32.8125 88.4375 69.4375 3610.41
1883 67.5 32.8125 88.625 69.4375 3615.46
1886 67.5625 32.875 88.625 69.3125 3620.51
1888 67.5625 32.875 88.4375 69.1875 3625.55
1891 67.5625 32.875 88.625 69.3125 3630.6
1894 67.625 32.9375 88.4375 69.25 3635.64
1896 67.625 32.9375 88.375 69.0625 3640.69
1899 67.625 32.9375 88.3125 68.9375 3645.74
1901 67.625 33.0 88.375 68.8125 3650.79
1904 67.6875 33.0625 88.625 69.375 3655.82
1907 67.8125 33.0625 88.75 69.5625 3660.87
1909 67.8125 33.0625 88.625 69.4375 3665.92
1912 67.8125 33.0625 88.5625 69.5625 3670.96
1915 67.875 33.125 88.5625 69.625 3676.0
1917 67.9375 33.125 88.625 69.5625 3681.05
1920 67.875 33.125 88.625 69.625 3686.09
1925 67.9375 33.1875 88.4375 69.5 3691.34
1928 68.0 33.1875 88.5625 69.375 3696.34
1930 68.0 33.25 88.75 69.6875 3701.34
1933 68.0625 33.25 88.9375 69.75 3706.34
1936 68.125 33.25 89.125 69.5625 3711.38
1938 68.0625 33.3125 89.0625 69.5625 3716.43
1941 68.125 33.3125 89.0 69.625 3721.46
1943 68.125 33.375 88.875 69.75 3726.5
1946 68.1875 33.375 89.0625 69.9375 3731.54
1949 68.1875 33.375 89.0625 69.875 3736.6
1951 68.25 33.375 88.875 69.75 3741.65
1954 68.3125 33.4375 89.0 69.9375 3746.7
1956 68.375 33.4375 89.3125 70.1875 3751.74
1959 68.4375 33.5 89.625 70.5 3756.78
1962 68.5 33.5 89.75 70.5625 3761.83
1964 68.5625 33.5 89.75 70.375 3766.88
1967 68.5625 33.5 89.9375 70.375 3771.92
1970 68.625 33.5625 90.0625 70.3125 3776.99
1972 68.6875 33.5625 90.0625 70.25 3782.05
1975 68.6875 33.5625 90.0625 70.125 3787.1
1977 68.6875 33.625 89.9375 70.1875 3792.15
1980 68.6875 33.625 90.0 70.1875 3797.21
1983 68.6875 33.625 90.25 70.0625 3802.26
1985 68.6875 33.6875 90.125 70.25 3807.31
1988 68.6875 33.625 90.0 70.125 3812.36
1990 68.75 33.6875 90.25 70.125 3817.4
1993 68.75 33.6875 90.5625 70.4375 3822.45
1996 68.8125 33.75 90.6875 70.3125 3827.5
1998 68.8125 33.75 90.5625 70.3125 3832.55
2001 68.875 33.8125 90.3125 70.125 3837.59
2004 68.875 33.8125 90.4375 70.375 3842.64
2006 68.9375 33.8125 90.5 70.4375 3847.69
2009 69.0 33.875 90.5 70.4375 3852.73
2011 69.0 33.875 90.5625 70.4375 3857.78
2014 69.0 33.875 90.75 70.4375 3862.82
2017 69.0625 33.9375 90.8125 71.0 3867.87
2019 69.125 33.9375 90.6875 71.125 3872.92
2022 69.1875 33.9375 90.4375 71.125 3877.98
2025 69.25 34.0 90.25 71.0625 3883.03
2027 69.3125 34.0 90.4375 71.1875 3888.07
2030 69.375 34.0625 90.5 71.375 3893.12
2032 69.4375 34.0625 90.4375 71.125 3898.17
2035 69.4375 34.0625 90.5 70.875 3903.21
2038 69.4375 34.125 90.6875 70.8125 3908.26
2040 69.5 34.125 90.875 71.0 3913.31
2043 69.4375 34.125 91.0625 70.9375 3918.35
2045 69.5 34.125 90.9375 70.875 3923.4
2048 69.4375 34.125 91.0 71.0 3928.45
2051 69.4375 34.1875 91.125 71.25 3933.5
2053 69.5 34.1875 91.1875 71.5 3938.55
2056 69.5625 34.25 91.25 71.4375 3943.59
2058 69.625 34.25 91.0625 71.375 3948.64
2061 69.6875 34.25 91.125 71.3125 3953.69
2064 69.6875 34.25 91.25 71.3125 3958.73
2066 69.8125 34.3125 91.25 71.6875 3963.78
2069 69.875 34.3125 91.3125 72.0 3968.83
2072 69.9375 34.3125 91.4375 71.9375 3973.87
2074 70.0 34.3125 91.5 72.0625 3978.92
2077 70.0625 34.375 91.1875 72.0 3983.98
2079 70.125 34.375 91.25 72.0 3989.01
2082 70.125 34.375 91.25 71.875 3994.07
2085 70.125 34.4375 91.1875 71.8125 3999.11
2087 70.1875 34.4375 91.25 71.6875 4004.16
2090 70.1875 34.5 91.375 71.6875 4009.21
2093 70.1875 34.5 91.5 71.625 4014.26
2095 70.25 34.5 91.5625 71.8125 4019.33
2098 70.3125 34.5 91.6875 71.6875 4024.37
2100 70.375 34.5625 91.75 71.8125 4029.42
2103 70.375 34.5625 91.625 71.75 4034.47
2106 70.375 34.5625 91.75 71.75 4039.51
2108 70.375 34.625 92.0 71.875 4044.56
2111 70.375 34.625 92.25 71.875 4049.61
2114 70.4375 34.625 92.375 71.8125 4054.66
2116 70.4375 34.625 92.375 71.75 4059.7
2119 70.5 34.6875 92.25 71.75 4064.75
2121 70.5 34.6875 92.375 71.6875 4069.8
2124 70.5 34.75 92.5 71.6875 4074.85
2127 70.5 34.75 92.5625 71.875 4079.89
2129 70.5625 34.75 92.5625 71.875 4084.94
2132 70.5625 34.75 92.5 72.25 4090.0
2135 70.6875 34.8125 92.625 72.9375 4095.04
2137 70.8125 34.8125 92.8125 73.0 4100.09
2140 70.875 34.8125 92.5 72.8125 4105.22
2142 70.9375 34.875 92.3125 72.75 4110.27
2145 70.9375 34.875 92.5625 72.875 4115.32
2148 71.0 34.875 92.625 73.1875 4120.4
2150 71.0625 34.9375 92.4375 73.0625 4125.43
2153 71.0625 34.9375 92.375 72.875 4130.48
2156 71.125 34.9375 92.375 72.8125 4135.55
2158 71.1875 35.0 92.4375 73.0 4140.6
2161 71.1875 35.0 92.4375 73.0 4145.65
2163 71.25 35.0 92.4375 73.0 4150.7
2166 71.25 35.0625 92.4375 72.875 4155.75
2169 71.3125 35.0625 92.4375 72.625 4160.81
2171 71.375 35.0625 92.5625 72.75 4165.86
2174 71.3125 35.125 92.6875 72.75 4170.9
2177 71.375 35.125 92.6875 72.875 4175.95
2179 71.375 35.125 92.8125 72.75 4181.0
2182 71.375 35.1875 93.0625 72.625 4186.05
2184 71.4375 35.1875 93.1875 72.625 4191.11
2190 71.4375 35.25 93.625 72.875 4196.34
2192 71.4375 35.25 93.375 72.75 4201.34
2195 71.5 35.25 93.3125 72.8125 4206.34
2198 71.4375 35.3125 93.375 72.9375 4211.34
2200 71.4375 35.3125 93.4375 73.125 4216.37
2203 71.4375 35.375 93.3125 73.0625 4221.4
2205 71.5 35.3125 93.5625 73.0 4226.45
2208 71.5 35.375 93.75 73.0 4231.5
2211 71.5625 35.4375 93.8125 73.125 4236.55
2213 71.5625 35.4375 93.625 73.1875 4241.6
2216 71.625 35.4375 93.5625 73.1875 4246.64
2219 71.6875 35.4375 93.5 73.1875 4251.69
2221 71.6875 35.5 93.6875 73.1875 4256.72
2224 71.6875 35.5 93.75 73.125 4261.77
2226 71.6875 35.5 93.8125 73.4375 4266.81
2229 71.75 35.5 93.8125 73.6875 4271.85
2232 71.75 35.5625 94.0625 73.5625 4276.9
2234 71.75 35.5625 94.1875 73.3125 4281.95
2237 71.8125 35.625 94.1875 73.1875 4287.0
2240 71.8125 35.625 94.1875 73.3125 4292.05
2242 71.875 35.625 94.3125 73.25 4297.1
2245 71.875 35.625 94.4375 73.5 4302.16
2248 71.9375 35.6875 94.5625 73.6875 4307.31
2250 72.0 35.6875 94.8125 73.625 4314.73
2253 72.0625 35.75 94.9375 73.8125 4319.78
2255 72.125 35.6875 94.875 74.0 4324.82
2258 72.1875 35.75 94.6875 74.125 4329.87
2261 72.3125 35.75 94.75 74.125 4334.91
2263 72.3125 35.8125 94.5 74.1875 4339.97
2266 72.375 35.8125 94.5625 74.125 4345.01
2268 72.4375 35.8125 94.5625 74.4375 4350.06
2271 72.4375 35.875 94.8125 74.375 4355.11
2274 72.5 35.875 95.0 74.5625 4360.15
2276 72.5625 35.875 95.1875 74.625 4365.19
2279 72.625 35.9375 94.9375 74.5625 4370.24
2282 72.625 35.9375 94.9375 74.5625 4375.3
2284 72.6875 35.9375 95.25 74.4375 4380.4
2287 72.6875 36.0 95.375 74.375 4385.4
2289 72.6875 36.0 95.4375 74.5 4390.44
2292 72.6875 36.0 95.5 74.5625 4395.6
2295 72.75 36.0625 95.375 74.6875 4400.65
2297 72.75 36.0625 95.5 74.8125 4405.7
2300 72.8125 36.0625 95.4375 74.8125 4410.73
2303 72.875 36.0625 95.3125 74.6875 4415.78
2305 72.9375 36.0625 95.3125 74.625 4420.83
2308 72.9375 36.125 95.125 74.5 4425.94
2310 73.0 36.125 95.1875 74.375 4430.98
2313 73.0 36.1875 95.0625 74.3125 4436.03
2316 73.0 36.1875 95.0625 74.25 4441.08
2318 73.0625 36.25 95.3125 74.4375 4446.13
2323 73.125 36.25 95.375 74.625 4451.34
2326 73.125 36.25 95.4375 74.5625 4456.34
2328 73.1875 36.3125 95.5 74.5625 4461.34
2331 73.25 36.3125 95.4375 74.625 4466.34
2334 73.25 36.3125 95.25 74.5625 4471.36
2336 73.25 36.375 95.3125 74.4375 4476.41
2339 73.3125 36.375 95.5 74.8125 4481.46
2341 73.375 36.375 95.625 74.9375 4486.51
2344 73.4375 36.375 95.625 75.0 4491.56
2346 73.4375 36.4375 95.5625 75.0625 4496.62
2349 73.5 36.4375 95.3125 75.0625 4501.66
2352 73.5625 36.5 95.5 75.0 4506.71
2354 73.5625 36.5 95.625 75.0 4511.76
2357 73.5625 36.5 95.625 75.0 4516.81
2359 73.5625 36.5 95.75 75.0625 4521.86
2362 73.625 36.5625 95.875 75.25 4526.9
2365 73.6875 36.5625 95.9375 75.75 4531.95
2367 73.875 36.625 95.9375 76.25 4537.0
2370 74.0 36.625 95.8125 76.25 4542.04
2372 74.0625 36.625 95.6875 76.0625 4547.1
2375 74.125 36.6875 95.75 75.875 4552.14
2378 74.125 36.6875 95.8125 76.0 4557.19
2380 74.1875 36.6875 95.75 76.0 4562.23
2383 74.1875 36.75 95.8125 76.0 4567.29
2385 74.1875 36.75 95.875 76.0 4572.34
2388 74.1875 36.75 96.0 76.0 4577.39
2390 74.25 36.8125 96.0625 76.125 4582.44
2393 74.3125 36.8125 95.9375 76.5625 4587.48
2396 74.4375 36.8125 95.9375 76.4375 4592.53
2398 74.4375 36.875 96.0625 76.1875 4597.58
2401 74.5 36.875 96.125 76.125 4602.63
2403 74.5 36.875 96.4375 76.3125 4607.68
2406 74.625 36.875 96.4375 76.625 4612.73
2409 74.625 36.875 96.625 76.5 4617.77
2411 74.6875 36.9375 96.5 76.5625 4622.82
2414 74.75 36.9375 96.4375 76.375 4627.87
2416 74.75 36.9375 96.4375 76.125 4632.91
2419 74.75 36.9375 96.25 75.9375 4637.96
2421 74.8125 37.0 96.5 75.75 4643.01
2424 74.8125 37.0 96.5 75.875 4648.05
2426 74.875 37.0 96.75 76.375 4653.1
2429 74.9375 37.0625 96.75 76.6875 4658.15
2432 75.0 37.0625 96.8125 76.6875 4663.19
2434 75.0 37.125 96.6875 76.6875 4668.26
2437 75.0625 37.125 96.75 76.8125 4673.31
2439 75.125 37.1875 96.875 76.9375 4678.37
2442 75.125 37.1875 96.875 76.8125 4683.41
2444 75.125 37.1875 96.625 76.75 4688.46
2447 75.1875 37.1875 96.5 76.5625 4693.51
2450 75.1875 37.25 96.8125 76.4375 4698.55
2452 75.125 37.3125 97.0 76.5625 4703.61
2455 75.125 37.3125 96.9375 76.5 4708.67
2457 75.1875 37.3125 96.9375 76.4375 4713.71
2460 75.1875 37.3125 97.0625 76.6875 4718.76
2462 75.25 37.3125 97.1875 76.9375 4723.8
2465 75.3125 37.375 97.1875 77.0625 4728.86
2468 75.3125 37.375 97.0625 77.0 4733.91
2470 75.375 37.4375 97.125 77.0 4738.96
2473 75.375 37.4375 97.0 76.9375 4744.02
2475 75.4375 37.4375 97.125 77.25 4749.05
2478 75.4375 37.4375 97.1875 77.375 4754.15
2480 75.4375 37.5 97.3125 77.3125 4759.19
2483 75.5 37.5 97.25 77.625 4764.24
2485 75.625 37.5625 97.1875 77.75 4769.29
2488 75.6875 37.5625 97.125 77.625 4774.33
2491 75.6875 37.5625 97.1875 77.5625 4779.38
2493 75.75 37.625 97.4375 77.6875 4784.43
2496 75.8125 37.625 97.5 77.75 4789.48
2498 75.875 37.625 97.4375 77.6875 4794.52
2501 75.875 37.625 97.75 77.5625 4799.57
2503 75.875 37.6875 97.875 77.5 4804.62
2506 75.875 37.6875 98.0 77.3125 4809.68
2509 75.875 37.6875 98.0625 77.25 4814.73
2511 75.875 37.6875 98.1875 77.4375 4819.77
2514 75.9375 37.75 98.25 77.3125 4824.81
2516 76.0 37.75 98.3125 77.25 4829.85
2519 76.0 37.75 98.25 77.3125 4834.9
2521 76.0 37.8125 98.125 77.3125 4839.95
2524 76.0 37.8125 98.3125 77.5 4845.0
2527 76.0625 37.8125 98.3125 77.625 4850.04
2529 76.0625 37.8125 98.3125 77.75 4855.09
2532 76.1875 37.875 98.5 77.9375 4860.14
2534 76.1875 37.875 98.625 77.8125 4865.18
2537 76.25 37.875 98.4375 77.9375 4870.23
2539 76.25 37.9375 98.3125 77.8125 4875.28
2542 76.25 37.9375 98.375 77.8125 4880.4
2544 76.3125 37.9375 98.4375 77.8125 4885.4
2547 76.3125 38.0 98.25 77.625 4890.43
2550 76.3125 38.0 98.0 77.375 4895.48
2552 76.3125 38.0 97.9375 77.4375 4900.52
2555 76.375 38.0625 98.25 77.6875 4905.57
2557 76.375 38.0625 98.1875 77.625 4910.63
2560 76.375 38.0625 98.3125 77.5625 4915.68
2562 76.4375 38.125 98.25 77.625 4920.72
2565 76.4375 38.125 98.4375 77.75 4925.77
2568 76.5 38.125 98.4375 78.0 4930.82
2570 76.5625 38.125 98.375 78.0 4935.87
2573 76.5 38.1875 98.4375 77.875 4940.92
2575 76.5 38.25 98.4375 77.875 4945.97
2578 76.5 38.25 98.5 78.0625 4951.01
2580 76.5625 38.25 98.25 78.0625 4956.06
2583 76.5625 38.25 98.1875 77.9375 4961.1
2585 76.5625 38.25 98.1875 77.9375 4966.15
2591 76.625 38.3125 98.375 77.8125 4971.34
2593 76.625 38.3125 98.25 77.6875 4976.34
2596 76.6875 38.375 98.375 77.75 4981.34
2598 76.75 38.375 98.5625 77.9375 4986.45
2601 76.75 38.375 98.6875 78.1875 4991.49
2603 76.8125 38.375 98.625 78.375 4996.55
2606 76.875 38.4375 98.6875 78.3125 5001.58
2609 76.9375 38.4375 98.5625 78.25 5006.62
2611 76.9375 38.4375 98.6875 78.3125 5011.67
2614 76.9375 38.4375 98.5625 78.1875 5016.72
2616 76.9375 38.4375 98.8125 78.1875 5021.77
2619 76.9375 38.5 99.0625 78.3125 5026.82
2621 76.9375 38.5 99.125 78.375 5031.86
2624 77.0 38.5 99.0 78.25 5036.92
2627 77.0625 38.5625 98.875 78.125 5041.96
2629 77.0625 38.5625 98.9375 78.0 5047.01
2632 77.0625 38.625 99.0 78.0 5052.06
2634 77.0625 38.625 98.9375 77.9375 5057.1
2637 77.0625 38.625 99.25 78.125 5062.14
2639 77.125 38.625 99.375 78.1875 5067.19
2642 77.125 38.6875 99.5625 78.125 5072.23
2645 77.125 38.6875 99.6875 78.125 5077.28
2647 77.1875 38.6875 99.875 78.4375 5082.32
2650 77.25 38.75 99.875 78.4375 5087.37
2652 77.3125 38.75 99.875 78.5625 5092.44
2655 77.3125 38.8125 99.875 78.625 5097.48
2658 77.3125 38.8125 99.8125 78.5625 5102.52
2660 77.375 38.8125 99.6875 78.625 5107.57
2663 77.4375 38.8125 99.5 78.5625 5112.62
2665 77.5 38.875 99.4375 78.6875 5118.29
2667 77.5 38.875 99.625 79.0625 5123.34
2667 77.5 38.9375 99.5625 79.0625 5128.38
2667 77.5625 38.9375 99.5 79.0 5133.43
2667 77.625 38.9375 99.3125 79.0 5138.47
2667 77.625 38.9375 99.25 79.375 5143.52
2667 77.6875 38.9375 99.4375 79.3125 5148.57
2667 77.75 39.0 99.4375 79.3125 5153.62
2667 77.75 39.0 99.3125 79.3125 5158.67
2667 77.8125 39.0 99.0625 79.0625 5163.72
2667 77.8125 39.0 99.0 79.0 5168.78
2667 77.8125 39.0625 98.8125 78.8125 5173.82
2667 77.8125 39.0625 98.9375 78.75 5178.87
2667 77.75 39.0625 98.8125 78.75 5183.92
2667 77.75 39.125 98.75 78.8125 5188.97
2667 77.8125 39.125 98.625 78.8125 5194.02
2667 77.75 39.1875 98.5625 78.8125 5199.17
2667 77.8125 39.1875 98.625 78.625 5204.22
2667 77.8125 39.1875 98.5625 78.5 5209.27
2667 77.8125 39.1875 98.5 78.1875 5214.32
2667 77.8125 39.25 98.625 78.0625 5219.36
2667 77.75 39.25 98.5 78.0 5224.41
2667 77.75 39.25 98.4375 78.0625 5229.46
2667 77.6875 39.25 98.5625 77.9375 5234.51
2667 77.6875 39.3125 98.5625 78.25 5239.56
2667 77.75 39.3125 98.5625 78.375 5244.6
2667 77.75 39.25 98.5625 78.375 5249.65
2667 77.75 39.3125 98.375 78.3125 5254.69
2667 77.75 39.3125 98.3125 78.125 5259.74
2667 77.75 39.3125 98.1875 78.125 5264.79
2667 77.6875 39.3125 98.125 78.125 5269.84
2667 77.75 39.375 98.0 78.0625 5274.88
2667 77.75 39.375 97.6875 78.0 5279.92
2667 77.6875 39.375 97.6875 77.8125 5284.97
2667 77.6875 39.375 97.75 77.6875 5290.01
2667 77.625 39.375 97.8125 77.625 5295.06
2667 77.625 39.375 97.6875 77.5 5300.11
2667 77.5625 39.4375 97.6875 77.4375 5305.16
2667 77.5 39.4375 97.5625 77.375 5310.2
2667 77.5 39.4375 97.4375 77.375 5315.26
2667 77.4375 39.4375 97.4375 77.3125 5320.3
2667 77.375 39.4375 97.3125 77.125 5325.4
2667 77.375 39.4375 97.1875 76.9375 5330.52
2667 77.3125 39.4375 97.125 76.875 5335.57
2667 77.3125 39.5 97.125 76.8125 5340.62
2667 77.25 39.5 97.1875 76.625 5345.67
2667 77.1875 39.5 97.0625 76.4375 5350.72
2667 77.1875 39.5 96.875 76.375 5355.77
2667 77.125 39.5 96.5625 76.25 5360.82
2667 77.0625 39.5 96.4375 76.125 5365.87
2667 77.0 39.5 96.5 76.25 5370.92
2667 76.9375 39.5 96.4375 76.375 5375.97
2667 76.9375 39.5625 96.25 76.4375 5381.01
2667 76.875 39.5625 96.0 76.4375 5386.06
2667 76.875 39.5625 95.8125 76.5 5391.1
2667 76.875 39.5625 95.3125 76.375 5396.34
2667 76.8125 39.5625 95.1875 76.3125 5401.35
2667 76.8125 39.5625 95.0625 76.125 5406.34
2667 76.75 39.5625 95.0 76.0 5411.34
2667 76.6875 39.625 94.9375 75.9375 5416.34
2667 76.625 39.625 94.75 75.75 5421.39
2667 76.5625 39.625 94.5625 75.6875 5426.44
2667 76.5 39.625 94.3125 75.625 5431.48
2667 76.4375 39.625 94.1875 75.5 5436.53
2667 76.375 39.6875 94.0625 75.375 5441.57
2667 76.3125 39.625 93.9375 75.375 5446.63
2667 76.3125 39.625 93.875 75.375 5451.67
2667 76.25 39.625 93.75 75.3125 5456.72
2667 76.1875 39.625 93.5 75.1875 5461.87
2667 76.125 39.6875 93.3125 75.1875 5467.34
2667 76.0625 39.6875 93.25 75.0625 5472.39
2667 76.0 39.6875 93.125 75.0 5477.44
2667 75.9375 39.625 92.9375 74.9375 5482.49
2667 75.875 39.6875 92.6875 74.875 5487.53
2667 75.875 39.6875 92.5625 74.875 5492.58
2667 75.8125 39.6875 92.375 74.6875 5497.64
2667 75.75 39.6875 92.25 74.625 5502.68
2667 75.6875 39.6875 92.0625 74.5625 5507.73
2667 75.625 39.6875 91.9375 74.5 5512.78
2667 75.5625 39.6875 91.8125 74.5 5517.87
2667 75.5 39.6875 91.5 74.3125 5522.92
2667 75.4375 39.6875 91.3125 74.3125 5527.96
2667 75.4375 39.75 91.125 74.3125 5533.02
2667 75.375 39.75 91.0 74.1875 5538.07
2667 75.3125 39.6875 90.875 74.125 5543.11
2667 75.1875 39.75 90.75 74.125 5548.16
2667 75.1875 39.75 90.5 74.125 5553.22
2667 75.125 39.75 90.3125 74.125 5558.26
2667 75.0625 39.75 90.125 74.0 5563.31
2667 75.0625 39.75 89.875 74.125 5568.35
